id,lang,word_id,position,tl,example_ru,example_tl,info
391785,en,20141,1,a bit early,,,
391786,en,20143,1,"keep, take care, look",,,
391787,en,20144,1,slyboots,,,
391789,en,20146,1,"ripen, mature",,,
391793,en,20149,1,"mark out, trace",,,
391795,en,20151,1,"shake loose, make rickety, slacken, shatter, impair",,,
391797,en,20152,1,"carbon monoxide, carbon monoxide poisoning, charcoal poisoning, intoxication, waste",,,
391799,en,20153,1,"quick, quickened",,,
391800,en,20154,1,"hateful, repellent",,,
391801,en,20155,1,"drag away, steal",,,
391803,en,20157,1,Byelorussian,,,
391805,en,20158,1,thistle,,,
391807,en,20159,1,designer,,,
391809,en,20160,1,"enclose, fence",,,
391810,en,20161,1,"wash, bathe",,,
391811,en,20164,1,Adjective of пальма,,,
391814,en,20166,1,"foreign-policy, of foreign policy",,,
391818,en,20168,1,Adjective of буфет,,,
391819,en,20169,1,"confidential, private",,,
391821,en,20170,1,perfect oneself,,,
391823,en,20171,1,"not in the least, not at all",,,
391826,en,20173,1,"loom, come into view",,,
391827,en,20174,1,epicentre,,,
391829,en,20175,1,"catch up, seize up, take, borrow, fasten, touch",,,
391830,en,20176,1,well-wisher,,,
391832,en,20177,1,petty-bourgeois,,,
391834,en,20178,1,"nationality, people, national character, national roots, folk character",,,
391838,en,20180,1,"scatter, stretch out, spread, pitch, set up",,,
391839,en,20181,1,counter-intelligence agent,,,
391841,en,20182,1,"severity, sternness, rigour",,,
391845,en,20184,1,"take a sip, taste",,,
391846,en,20185,1,"health-resort visitor, holiday-maker",,,
391848,en,20186,1,toga,,,
391850,en,20187,1,wear out and make dirty,,,
391854,en,20190,1,"business man, operator",,,
391856,en,20191,1,"peasant, villager",,,
391858,en,20192,1,"excite, work up",,,
391859,en,20193,1,sonata,,,
391861,en,20194,1,water-lily,,,
391862,en,20195,1,"trinket, knick-knack",,,
391864,en,20196,1,"preceding dawn, heralding dawn",,,
391865,en,20198,1,"wipe, clean, erase, blot out, rub out, obliterate, rub sore, wash, launder",,,
391867,en,20199,1,"snatch, seize, scratch",,,
391868,en,20200,1,Boob,,,
391870,en,20202,1,Adjective of бутылка,,,
391872,en,20204,1,"suffer, undergo",,,
391873,en,20206,1,"border, edge, kerb",,,
391876,en,20208,1,atrophy,,,
391877,en,20209,1,"shout, scold",,,
391878,en,20210,1,it is not easy,,,
391879,en,20211,1,"unlock, open",,,
391880,en,20212,1,sieve,,,
391885,en,20215,1,drying oil,,,
391887,en,20216,1,ovary,,,
391891,en,20219,1,"become stronger, consolidate",,,
391892,en,20220,1,tire out,,,
391893,en,20221,1,"cut off, truncate",,,
391894,en,20222,1,fort,,,
391896,en,20223,1,prick out,,,
391899,en,20225,1,"separate, part, sever",,,
391901,en,20226,1,"be sad, grieve",,,
391902,en,20227,1,Adjective of камин,,,
391903,en,20228,1,"sentence, condemn, award, adjudge, confer",,,
391905,en,20229,1,"be stuck, be bogged down, wallow",,,
391906,en,20230,1,put out,,,
391907,en,20232,1,motor transport,,,
391911,en,20234,1,"Pharaoh, faro",,,
391913,en,20235,1,"move on, migrate",,,
391914,en,20236,1,"stoop, become bent",,,
391916,en,20237,1,gymnasia pupil,,,
391924,en,20242,1,"speak, sing in a deep voice",,,
391925,en,20244,1,T-Shirt,,,
391926,en,20244,2,"sport shirt, football-jersey",,,
391929,en,20245,1,"air-raid shelter, bomb-proof shelter, bomb shelter",,,
391931,en,20246,1,"curtain off, hang",,,
391935,en,20249,1,magnesia,,,
391937,en,20250,1,"mechanical engineering, machine-building, machinery construction, engineering industry",,,
391939,en,20251,1,puffy,,,
391941,en,20252,1,preferable,,,
391942,en,20253,1,Adjective of сенат,,,
391943,en,20254,1,"miner, mining engineer, mining student",,,
391945,en,20255,1,"redness, red spot",,,
391947,en,20256,1,thingumajig,,,
391950,en,20258,1,Adjective of анилин,,,
391951,en,20259,1,"given to crying, tearful, lachrymose",,,
391954,en,20261,1,"standard, model",,,
391958,en,20263,1,"peroxide, superoxide",,,
391961,en,20265,1,"shot, that has been under fire, used, fired, spent",,,
391962,en,20266,1,dislike,,,
391966,en,20269,1,vegetative,,,
391967,en,20270,1,"adopt, borrow",,,
391968,en,20271,1,"pour in, instil, pour, bring in",,,
391970,en,20272,1,"lantern, lamp",,,
391971,en,20273,1,straighten oneself,,,
391973,en,20274,1,building,,,
391975,en,20275,1,Chinese woman,,,
391977,en,20277,1,"overlie, lean, apply oneself, work with a will",,,
391979,en,20279,1,"eat, have, take",,,
391980,en,20280,1,"sorrowful, regrettable, lamentable, deplorable",,,
391982,en,20281,1,"behave like a madman, be hysterical",,,
391984,en,20282,1,"resonance, echo, response",,,
391986,en,20284,1,"rip open, open",,,
391987,en,20285,1,"lapwing, pewit",,,
391991,en,20287,1,cavernous,,,
391992,en,20287,2,of a cave,,,
391993,en,20287,3,cave-dwelling,,,
391994,en,20288,1,"proclaim, announce, make public, divulge, fill",,,
391996,en,20289,1,"talk profusely, hold forth, expand, talk on and on",,,
392000,en,20293,1,pornography,,,
392004,en,20296,1,"absorb, drink in, imbibe, take in",,,
392006,en,20297,1,"the Virgin, Our Lady",,,
392008,en,20298,1,"picturesque, vivid",,,
392010,en,20299,1,"have smoked many sorts of tobacco, have smoked too much, have a short break for smoking",,,
392012,en,20300,1,Adjective of биржа,,,
392014,en,20301,1,soap,,,
392016,en,20303,1,"mote, speck",,,
392018,en,20304,1,"surrounding, cordoning off, cordon",,,
392020,en,20305,1,concentration,,,
392024,en,20309,1,traumatize,,,
392025,en,20310,1,"suck in, absorb",,,
392026,en,20311,1,"seeing-off, send-off",,,
392028,en,20312,1,"concrete-surfaced road, concrete runway",,,
392030,en,20314,1,"be carried, be carried away",,,
392031,en,20315,1,pressure,,,
392033,en,20316,1,"pinch, tweak",,,
392035,en,20317,1,"paste over, glue over",,,
392037,en,20318,1,"horde, mass",,,
392039,en,20319,1,"dolly, chrysalis, pupa",,,
392041,en,20320,1,"battleship, ironclad, armadillo",,,
392043,en,20321,1,observation,,,
392046,en,20323,1,doom,,,
392048,en,20324,1,"divide, separate, part",,,
392049,en,20325,1,"hoe, mattock",,,
392051,en,20326,1,"retreat, retire, withdraw, make off",,,
392053,en,20329,1,"harmful, noxious, pernicious",,,
392054,en,20330,1,"wash, surround",,,
392058,en,20332,1,become brutalized,,,
392060,en,20334,1,"add, pour",,,
392061,en,20335,1,disinfection,,,
392063,en,20336,1,gobble,,,
392065,en,20338,1,"attractive, magnetic",,,
392068,en,20342,1,eucalyptus,,,
392071,en,20344,1,Adjective of бензин,,,
392072,en,20346,1,rot through,,,
392074,en,20347,1,"in a hurry, hastily, hurry-scurry",,,
392076,en,20349,1,arch,,,
392078,en,20352,1,"trace, be discernable, to be observed",,,
392079,en,20353,1,peritonitis,,,
392081,en,20355,1,oxidation,,,
392083,en,20356,1,porous,,,
392085,en,20357,1,"precipitous, abrupt, steep",,,
392087,en,20358,1,ancient Greek,,,
392088,en,20359,1,"inquisitiveness, intellectual curiosity",,,
392090,en,20360,1,pearl,,,
392097,en,20365,1,"Uranus, uranium",,,
392099,en,20366,1,"pussy-willow, pussy-willow branch",,,
392101,en,20368,1,innovation,,,
392103,en,20369,1,strip-tease,,,
392109,en,20374,1,"ribbed, costate, finned",,,
392110,en,20375,1,"bandy, spread, get, jump over",,,
392111,en,20376,1,"trading quarter, suburb",,,
392115,en,20379,1,rob,,,
392119,en,20381,1,"robber, one of a smash-and-grab gang, raider",,,
392123,en,20384,1,"hatch, warm",,,
392130,en,20389,1,dystrophy,,,
392136,en,20393,1,"beggarly, miserable",,,
392137,en,20394,1,"the plastic arts, sense of rhythm, plasticity",,,
392142,en,20396,1,"hazel-grouse, hazel-hen",,,
392144,en,20398,1,alchemist,,,
392146,en,20400,1,"rummage, ransack, go",,,
392148,en,20401,1,"make a witty remark, make a pun",,,
392149,en,20402,1,"oaklet, oakling",,,
392151,en,20403,1,film star,,,
392153,en,20404,1,"capacious, roomy, spacious",,,
392155,en,20405,1,"simple, uncomplicated, unpretentious, straightforward",,,
392157,en,20407,1,"complicity, aiding and abetting",,,
392159,en,20408,1,lick itself,,,
392160,en,20409,1,"clear out, scarper",,,
392161,en,20410,1,contractor,,,
392164,en,20413,1,four times,,,
392167,en,20416,1,millstone,,,
392170,en,20418,1,Adjective of пароход,,,
392171,en,20419,1,"lie, run",,,
392172,en,20420,1,"incarnate, embody, personify",,,
392174,en,20421,1,"gird, girdle, surround, encircle",,,
392176,en,20422,1,"type, model, standard",,,
392178,en,20423,1,"tactfully, with tact",,,
392181,en,20425,1,"lock, be locked, be closed",,,
392182,en,20426,1,"recovery of sight, enlightenment, insight",,,
392187,en,20428,1,crisis,,,
392189,en,20429,1,fire-prevention,,,
392190,en,20430,1,"sprinkle, intersperse, pour too much, put too much",,,
392191,en,20431,1,water-tower,,,
392193,en,20432,1,"philosophize, be philosophical",,,
392194,en,20433,1,"contentment, satisfaction, content, ease, prosperity",,,
392196,en,20434,1,"slowing down, deceleration, ritardando, retarding, delay",,,
392200,en,20436,1,"demonic, demoniacal",,,
392201,en,20437,1,Communard,,,
392203,en,20438,1,librarian,,,
392205,en,20439,1,Harbin,,,
392207,en,20441,1,acoustic,,,
392209,en,20443,1,"foam, froth",,,
392211,en,20444,1,monthly,,,
392213,en,20445,1,"enclosed, is attached",,,
392214,en,20446,1,"pell-mell, higgledy-piggledy, in a jumble",,,
392216,en,20447,1,"belt, gird, girdle",,,
392217,en,20448,1,Scotland,,,
392219,en,20449,1,maroon,,,
392221,en,20450,1,inspire,,,
392225,en,20454,1,"test, put to the test, make trial, try out, experience",,,
392227,en,20455,1,"joy, delight, pleasure, comfort, consolation",,,
392229,en,20456,1,faint,,,
392230,en,20457,1,drowned man,,,
392232,en,20458,1,"clergy, priesthood",,,
392234,en,20459,1,"incorrigible, irremediable, irreparable",,,
392240,en,20462,1,"unintelligible, incomprehensible, obscure",,,
392242,en,20463,1,"upper reaches, riverhead",,,
392244,en,20464,1,"outstanding, remarkable, exceptional",,,
392245,en,20465,1,lake-,,,
392247,en,20466,1,arctic,,,
392249,en,20467,1,"pedantic, punctilious",,,
392251,en,20468,1,"configuration, conformation",,,
392253,en,20469,1,"tricot, tights, fleshings, flesh-tights, knickers, pants",,,
392255,en,20471,1,"push, shut, bolt, bar",,,
392257,en,20473,1,"coral, coralline",,,
392258,en,20474,1,combustion,,,
392260,en,20475,1,venerable,,,
392262,en,20477,1,eczema,,,
392265,en,20479,1,"thin border, thin rim, fillet",,,
392268,en,20483,1,inflatable,,,
392269,en,20485,1,basketball-player,,,
392271,en,20486,1,"deduct, assign, allot, dismiss, send down",,,
392275,en,20489,1,"devaluation, depreciation",,,
392277,en,20490,1,unscrew,,,
392279,en,20491,1,"food, dish",,,
392281,en,20492,1,"speculate, profiteer, profit",,,
392283,en,20494,1,"assemble, fit, mount, arrange",,,
392285,en,20496,1,"template, pattern, stencil, mould, strickle, cliche, commonplace",,,
392287,en,20497,1,materialize,,,
392288,en,20498,1,bathing,,,
392290,en,20499,1,"alternate, take turns",,,
392295,en,20503,1,"hardened, callous, unfeeling, backward",,,
392296,en,20504,1,"bees, bee",,,
392298,en,20505,1,"edit, word, be editor",,,
392300,en,20506,1,"soaking, macerating, retting, lobe of the ear, fibril",,,
392303,en,20508,1,begin to languish,,,
392304,en,20509,1,sea cadet,,,
392306,en,20510,1,"putty in, fix in",,,
392307,en,20511,1,"caress, fondle, pet, be nice, stroke",,,
392308,en,20512,1,"not infrequent, ordinary",,,
392310,en,20515,1,"take shape, be put officially on the staff",,,
392312,en,20517,1,obsequious,,,
392314,en,20518,1,"cock, impute, saddle",,,
392315,en,20519,1,Adjective of цех,,,
392318,en,20521,1,"musical comedy, operetta",,,
392320,en,20522,1,"invention, fiction, imagination fancy, falsehood, lie, fabrication",,,
392323,en,20524,1,"confusion, blend, merging",,,
392329,en,20527,1,Hungarian,,,
392331,en,20528,1,"interact, act reciprocally, co-operate",,,
392332,en,20529,1,Holmes (Sherlock Holmes),,,
392333,en,20530,1,"police spy, informer",,,
392335,en,20531,1,"dwarfish, diminutive, pygmean, dwarf",,,
392337,en,20532,1,easel,,,
392339,en,20533,1,botanical,,,
392341,en,20534,1,"indulge, pamper, coddle",,,
392342,en,20535,1,"launch, long boat, pinnace",,,
392345,en,20538,1,"Teuton, German",,,
392347,en,20540,1,"foppish, dandified, dandy",,,
392350,en,20542,1,"mother wit, sharpness, keenness of wit",,,
392353,en,20544,1,"rosary, beads",,,
392356,en,20546,1,be in low spirits,,,
392357,en,20547,1,mutter mumble,,,
392358,en,20548,1,"urgent, pressing",,,
392360,en,20549,1,secret,,,
392362,en,20550,1,common to all mankind,,,
392364,en,20551,1,spontaneously,,,
392365,en,20552,1,"thickness, density, richness, deepness",,,
392367,en,20553,1,"bear, mature, nurture",,,
392371,en,20556,1,track,,,
392376,en,20558,1,modification,,,
392380,en,20561,1,"eat away, corrode",,,
392382,en,20565,1,"brevity, conciseness",,,
392384,en,20566,1,"teaching, training, school",,,
392386,en,20568,1,skull-cap,,,
392390,en,20571,1,"back, counter, backcloth, backdrop",,,
392393,en,20572,1,"untwist, untwine, undo",,,
392394,en,20573,1,apiary,,,
392396,en,20574,1,brazier,,,
392398,en,20575,1,grin,,,
392399,en,20576,1,"fibber, liar",,,
392401,en,20577,1,"depressed, depressing",,,
392403,en,20578,1,"bakery, bakehouse",,,
392405,en,20579,1,"insolvent, not wealthy, of modest means, unfounded, groundless, flimsy, unsound, untenable",,,
392407,en,20580,1,cellophane,,,
392411,en,20584,1,saxophone,,,
392413,en,20585,1,"whitewash, whiting, ceruse",,,
392414,en,20586,1,"wriggle, grimace, make faces, give oneself airs, be affected",,,
392415,en,20587,1,"little, a little at a time, little by little",,,
392417,en,20588,1,overthrow,,,
392419,en,20589,1,keep silence,,,
392420,en,20590,1,"hitch up, jerk up, hang, string up",,,
392421,en,20591,1,"oppose, object, resist, stand up",,,
392423,en,20592,1,"journey, tour",,,
392426,en,20594,1,light up a cigarette or shisha,,,
392427,en,20595,1,apprentice,,,
392429,en,20596,1,"truthfulness, uprightness, veracity",,,
392430,en,20597,1,"strew, bestrew",,,
392432,en,20598,1,"collective farmer, kolkhoznitsa",,,
392434,en,20600,1,hang oneself,,,
392435,en,20601,1,taxation,,,
392437,en,20603,1,"stick out, thrust out, over-emphasize, over-stress",,,
392439,en,20605,1,"unhurried, slow, leisurely",,,
392440,en,20606,1,attacks,,,
392441,en,20607,1,burden,,,
392442,en,20608,1,babble,,,
392444,en,20610,1,open,,,
392446,en,20611,1,"massage, rub, mass, concentrate",,,
392447,en,20612,1,"chalky, cretaceous",,,
392448,en,20613,1,seniority,,,
392450,en,20615,1,time,,,
392452,en,20616,1,motto,,,
392454,en,20617,1,"blind man, blind boy",,,
392456,en,20618,1,democratic,,,
392457,en,20619,1,disgrace,,,
392459,en,20621,1,drift,,,
392461,en,20622,1,"sailing vessel, sailer, sailmaker",,,
392463,en,20623,1,"lay siege, besiege, beset, beleaguer, precipitale",,,
392467,en,20625,1,"floating, buoyant",,,
392469,en,20626,1,"transoceanic, transatlantic",,,
392472,en,20628,1,"call-over, roll-call",,,
392474,en,20629,1,"reunion, reunification",,,
392478,en,20632,1,"favourable, benevolent, gracious",,,
392481,en,20634,1,"cranberries, cranberry",,,
392483,en,20635,1,"colic, gripes",,,
392492,en,20640,1,barn,,,
392494,en,20641,1,"shame, put to shame, make ashamed of",,,
392496,en,20643,1,"hoop, handle",,,
392498,en,20644,1,botany,,,
392500,en,20645,1,"step over, overstep, step",,,
392504,en,20647,1,spy,,,
392506,en,20648,1,"reckoned by the head, capitation, general",,,
392508,en,20649,1,"prostration, mental and physical exhaustion",,,
392510,en,20650,1,meteorologist,,,
392512,en,20651,1,squeeze,,,
392514,en,20652,1,"polecat, ferret",,,
392516,en,20653,1,"impressionable, sensitive",,,
392518,en,20654,1,Samurai,,,
392520,en,20655,1,stork,,,
392522,en,20656,1,"appendage, adjunct",,,
392525,en,20658,1,beads,,,
392529,en,20663,1,unbuttoned,,,
392530,en,20665,1,impunity,,,
392532,en,20666,1,complicate,,,
392535,en,20669,1,"peripeteia, peripetia, trouble",,,
392539,en,20671,1,ski-track,,,
392542,en,20674,1,take a dislike,,,
392543,en,20675,1,radish,,,
392545,en,20676,1,"deliverer, redeemer",,,
392547,en,20678,1,"newly-arrived, new-comer",,,
392549,en,20679,1,civilian,,,
392550,en,20680,1,"carte, carrier",,,
392554,en,20682,1,assembly,,,
392559,en,20686,1,"beat, use with effect, play up, make play, mellow",,,
392562,en,20688,1,art critic,,,
392564,en,20689,1,linguist,,,
392566,en,20690,1,astrakhan,,,
392567,en,20692,1,"shyness, bashfulness, diffidence",,,
392569,en,20693,1,scale,,,
392572,en,20695,1,"obscene, bawdy, indecent",,,
392576,en,20698,1,"vain, vainglorious, conceited",,,
392578,en,20699,1,"wash off, ruin by washing",,,
392579,en,20702,1,scratch,,,
392580,en,20705,1,vex,,,
392581,en,20706,1,"old stuff, old junk",,,
392585,en,20708,1,mark,,,
392586,en,20709,1,dynamic,,,
392588,en,20710,1,"lock, curl, ringlet",,,
392590,en,20711,1,"poke, stoke",,,
392591,en,20712,1,"begin to rattle, begin to jingle, begin to chink",,,
392592,en,20713,1,"be solved, be settled, be allowed",,,
392594,en,20714,1,sniff around,,,
392595,en,20715,1,"whisper, cast a spell, put a spell",,,
392597,en,20717,1,hierarchical,,,
392601,en,20721,1,"competing in speed, racing one another",,,
392603,en,20723,1,"invaluable, inestimable, priceless",,,
392605,en,20724,1,"pour out, spill out",,,
392607,en,20725,1,"pine forest, pinery",,,
392609,en,20726,1,inform,,,
392611,en,20728,1,"tolerantly, tolerably",,,
392612,en,20729,1,"zealous, ardent, earnest, fervent",,,
392614,en,20730,1,"bite off, take a bite, snap off, nip off",,,
392616,en,20731,1,"seasoning, relish, condiment, flavouring",,,
392618,en,20732,1,"hoar-frost, rime",,,
392620,en,20733,1,settle,,,
392621,en,20734,1,mongrel,,,
392624,en,20737,1,Belarus,,,
392626,en,20738,1,wooden plough,,,
392628,en,20739,1,"Donbas, Donets Basin, Donets coal-field",,,
392630,en,20741,1,"battle, fight, row, squabble",,,
392632,en,20742,1,latch,,,
392634,en,20743,1,dishonest,,,
392637,en,20745,1,weaver,,,
392639,en,20746,1,"mask, guise, scutcheon, key-plate",,,
392641,en,20747,1,"tomato, tomato paste",,,
392643,en,20748,1,mechanization,,,
392646,en,20750,1,"load, luggage",,,
392648,en,20751,1,Adjective of магазин,,,
392649,en,20752,1,"orthodox, true believer, true believers, the faithful",,,
392650,en,20753,1,"barefooted girl, barefoot dancer",,,
392652,en,20754,1,"resinous, resinaceous",,,
392654,en,20755,1,"turf, sod",,,
392656,en,20756,1,graphomaniac,,,
392657,en,20757,1,pleurisy,,,
392660,en,20759,1,"glorify, bring fame",,,
392662,en,20760,1,"reserved, reticent, secretive",,,
